2025-05-28 00:19:42,423 INFO  - ------------------------------------------------------------------------------------- (at simulation time 171.000,000,000 s)
2025-05-28 00:19:42,424 INFO  - Initialize application (at simulation time 171.000,000,000 s)
2025-05-28 00:19:42,424 INFO  - ------------------------------------------------------------------------------------- (at simulation time 171.000,000,000 s)
2025-05-28 00:19:42,522 INFO  - ------------------------------------------------------------------------------------- (at simulation time 171.000,000,010 s)
2025-05-28 00:19:42,522 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=170} (at simulation time 171.000,000,010 s)
2025-05-28 00:19:42,522 INFO  - ------------------------------------------------------------------------------------- (at simulation time 171.000,000,010 s)
2025-05-28 00:19:42,624 INFO  - ------------------------------------------------------------------------------------- (at simulation time 172.000,000,010 s)
2025-05-28 00:19:42,624 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=954} (at simulation time 172.000,000,010 s)
2025-05-28 00:19:42,624 INFO  - ------------------------------------------------------------------------------------- (at simulation time 172.000,000,010 s)
2025-05-28 00:19:42,728 INFO  - ------------------------------------------------------------------------------------- (at simulation time 173.000,000,010 s)
2025-05-28 00:19:42,728 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=576} (at simulation time 173.000,000,010 s)
2025-05-28 00:19:42,728 INFO  - ------------------------------------------------------------------------------------- (at simulation time 173.000,000,010 s)
2025-05-28 00:19:42,835 INFO  - ------------------------------------------------------------------------------------- (at simulation time 174.000,000,010 s)
2025-05-28 00:19:42,835 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=63} (at simulation time 174.000,000,010 s)
2025-05-28 00:19:42,835 INFO  - ------------------------------------------------------------------------------------- (at simulation time 174.000,000,010 s)
2025-05-28 00:19:42,952 INFO  - ------------------------------------------------------------------------------------- (at simulation time 175.000,000,010 s)
2025-05-28 00:19:42,952 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=912} (at simulation time 175.000,000,010 s)
2025-05-28 00:19:42,952 INFO  - ------------------------------------------------------------------------------------- (at simulation time 175.000,000,010 s)
2025-05-28 00:19:43,098 INFO  - ------------------------------------------------------------------------------------- (at simulation time 176.000,000,010 s)
2025-05-28 00:19:43,098 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=201} (at simulation time 176.000,000,010 s)
2025-05-28 00:19:43,098 INFO  - ------------------------------------------------------------------------------------- (at simulation time 176.000,000,010 s)
2025-05-28 00:19:43,211 INFO  - ------------------------------------------------------------------------------------- (at simulation time 177.000,000,010 s)
2025-05-28 00:19:43,211 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=345} (at simulation time 177.000,000,010 s)
2025-05-28 00:19:43,211 INFO  - ------------------------------------------------------------------------------------- (at simulation time 177.000,000,010 s)
2025-05-28 00:19:43,319 INFO  - ------------------------------------------------------------------------------------- (at simulation time 178.000,000,010 s)
2025-05-28 00:19:43,319 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=648} (at simulation time 178.000,000,010 s)
2025-05-28 00:19:43,319 INFO  - ------------------------------------------------------------------------------------- (at simulation time 178.000,000,010 s)
2025-05-28 00:19:43,431 INFO  - ------------------------------------------------------------------------------------- (at simulation time 179.000,000,010 s)
2025-05-28 00:19:43,431 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=108} (at simulation time 179.000,000,010 s)
2025-05-28 00:19:43,431 INFO  - ------------------------------------------------------------------------------------- (at simulation time 179.000,000,010 s)
2025-05-28 00:19:43,542 INFO  - ------------------------------------------------------------------------------------- (at simulation time 180.000,000,010 s)
2025-05-28 00:19:43,542 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=291} (at simulation time 180.000,000,010 s)
2025-05-28 00:19:43,542 INFO  - ------------------------------------------------------------------------------------- (at simulation time 180.000,000,010 s)
2025-05-28 00:19:43,651 INFO  - ------------------------------------------------------------------------------------- (at simulation time 181.000,000,010 s)
2025-05-28 00:19:43,651 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=277} (at simulation time 181.000,000,010 s)
2025-05-28 00:19:43,651 INFO  - ------------------------------------------------------------------------------------- (at simulation time 181.000,000,010 s)
2025-05-28 00:19:43,754 INFO  - ------------------------------------------------------------------------------------- (at simulation time 182.000,000,010 s)
2025-05-28 00:19:43,754 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=307} (at simulation time 182.000,000,010 s)
2025-05-28 00:19:43,754 INFO  - ------------------------------------------------------------------------------------- (at simulation time 182.000,000,010 s)
2025-05-28 00:19:43,863 INFO  - ------------------------------------------------------------------------------------- (at simulation time 183.000,000,010 s)
2025-05-28 00:19:43,863 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=412} (at simulation time 183.000,000,010 s)
2025-05-28 00:19:43,863 INFO  - ------------------------------------------------------------------------------------- (at simulation time 183.000,000,010 s)
2025-05-28 00:19:43,972 INFO  - ------------------------------------------------------------------------------------- (at simulation time 184.000,000,010 s)
2025-05-28 00:19:43,972 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=529} (at simulation time 184.000,000,010 s)
2025-05-28 00:19:43,972 INFO  - ------------------------------------------------------------------------------------- (at simulation time 184.000,000,010 s)
2025-05-28 00:19:44,076 INFO  - ------------------------------------------------------------------------------------- (at simulation time 185.000,000,010 s)
2025-05-28 00:19:44,076 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=767} (at simulation time 185.000,000,010 s)
2025-05-28 00:19:44,076 INFO  - ------------------------------------------------------------------------------------- (at simulation time 185.000,000,010 s)
2025-05-28 00:19:44,185 INFO  - ------------------------------------------------------------------------------------- (at simulation time 186.000,000,010 s)
2025-05-28 00:19:44,185 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=167} (at simulation time 186.000,000,010 s)
2025-05-28 00:19:44,185 INFO  - ------------------------------------------------------------------------------------- (at simulation time 186.000,000,010 s)
2025-05-28 00:19:44,288 INFO  - ------------------------------------------------------------------------------------- (at simulation time 187.000,000,010 s)
2025-05-28 00:19:44,288 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=921} (at simulation time 187.000,000,010 s)
2025-05-28 00:19:44,288 INFO  - ------------------------------------------------------------------------------------- (at simulation time 187.000,000,010 s)
2025-05-28 00:19:44,386 INFO  - ------------------------------------------------------------------------------------- (at simulation time 188.000,000,010 s)
2025-05-28 00:19:44,386 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=304} (at simulation time 188.000,000,010 s)
2025-05-28 00:19:44,386 INFO  - ------------------------------------------------------------------------------------- (at simulation time 188.000,000,010 s)
2025-05-28 00:19:44,487 INFO  - ------------------------------------------------------------------------------------- (at simulation time 189.000,000,010 s)
2025-05-28 00:19:44,487 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=505} (at simulation time 189.000,000,010 s)
2025-05-28 00:19:44,487 INFO  - ------------------------------------------------------------------------------------- (at simulation time 189.000,000,010 s)
2025-05-28 00:19:44,580 INFO  - ------------------------------------------------------------------------------------- (at simulation time 190.000,000,010 s)
2025-05-28 00:19:44,580 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=121} (at simulation time 190.000,000,010 s)
2025-05-28 00:19:44,580 INFO  - ------------------------------------------------------------------------------------- (at simulation time 190.000,000,010 s)
2025-05-28 00:19:44,677 INFO  - ------------------------------------------------------------------------------------- (at simulation time 191.000,000,010 s)
2025-05-28 00:19:44,677 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=342} (at simulation time 191.000,000,010 s)
2025-05-28 00:19:44,677 INFO  - ------------------------------------------------------------------------------------- (at simulation time 191.000,000,010 s)
2025-05-28 00:19:44,778 INFO  - ------------------------------------------------------------------------------------- (at simulation time 192.000,000,010 s)
2025-05-28 00:19:44,778 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=308} (at simulation time 192.000,000,010 s)
2025-05-28 00:19:44,778 INFO  - ------------------------------------------------------------------------------------- (at simulation time 192.000,000,010 s)
2025-05-28 00:19:44,873 INFO  - ------------------------------------------------------------------------------------- (at simulation time 193.000,000,010 s)
2025-05-28 00:19:44,873 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=239} (at simulation time 193.000,000,010 s)
2025-05-28 00:19:44,873 INFO  - ------------------------------------------------------------------------------------- (at simulation time 193.000,000,010 s)
2025-05-28 00:19:44,971 INFO  - ------------------------------------------------------------------------------------- (at simulation time 194.000,000,010 s)
2025-05-28 00:19:44,971 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=744} (at simulation time 194.000,000,010 s)
2025-05-28 00:19:44,971 INFO  - ------------------------------------------------------------------------------------- (at simulation time 194.000,000,010 s)
2025-05-28 00:19:45,070 INFO  - ------------------------------------------------------------------------------------- (at simulation time 195.000,000,010 s)
2025-05-28 00:19:45,070 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=301} (at simulation time 195.000,000,010 s)
2025-05-28 00:19:45,070 INFO  - ------------------------------------------------------------------------------------- (at simulation time 195.000,000,010 s)
2025-05-28 00:19:45,171 INFO  - ------------------------------------------------------------------------------------- (at simulation time 196.000,000,010 s)
2025-05-28 00:19:45,171 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=18} (at simulation time 196.000,000,010 s)
2025-05-28 00:19:45,171 INFO  - ------------------------------------------------------------------------------------- (at simulation time 196.000,000,010 s)
2025-05-28 00:19:45,278 INFO  - ------------------------------------------------------------------------------------- (at simulation time 197.000,000,010 s)
2025-05-28 00:19:45,278 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=356} (at simulation time 197.000,000,010 s)
2025-05-28 00:19:45,278 INFO  - ------------------------------------------------------------------------------------- (at simulation time 197.000,000,010 s)
2025-05-28 00:19:45,386 INFO  - ------------------------------------------------------------------------------------- (at simulation time 198.000,000,010 s)
2025-05-28 00:19:45,386 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=382} (at simulation time 198.000,000,010 s)
2025-05-28 00:19:45,386 INFO  - ------------------------------------------------------------------------------------- (at simulation time 198.000,000,010 s)
2025-05-28 00:19:45,492 INFO  - ------------------------------------------------------------------------------------- (at simulation time 199.000,000,010 s)
2025-05-28 00:19:45,492 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=543} (at simulation time 199.000,000,010 s)
2025-05-28 00:19:45,492 INFO  - ------------------------------------------------------------------------------------- (at simulation time 199.000,000,010 s)
2025-05-28 00:19:45,602 INFO  - ------------------------------------------------------------------------------------- (at simulation time 200.000,000,010 s)
2025-05-28 00:19:45,602 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=666} (at simulation time 200.000,000,010 s)
2025-05-28 00:19:45,602 INFO  - ------------------------------------------------------------------------------------- (at simulation time 200.000,000,010 s)
2025-05-28 00:19:45,704 INFO  - ------------------------------------------------------------------------------------- (at simulation time 201.000,000,010 s)
2025-05-28 00:19:45,704 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=154} (at simulation time 201.000,000,010 s)
2025-05-28 00:19:45,704 INFO  - ------------------------------------------------------------------------------------- (at simulation time 201.000,000,010 s)
2025-05-28 00:19:45,808 INFO  - ------------------------------------------------------------------------------------- (at simulation time 202.000,000,010 s)
2025-05-28 00:19:45,808 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=129} (at simulation time 202.000,000,010 s)
2025-05-28 00:19:45,808 INFO  - ------------------------------------------------------------------------------------- (at simulation time 202.000,000,010 s)
2025-05-28 00:19:45,907 INFO  - ------------------------------------------------------------------------------------- (at simulation time 203.000,000,010 s)
2025-05-28 00:19:45,907 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=887} (at simulation time 203.000,000,010 s)
2025-05-28 00:19:45,907 INFO  - ------------------------------------------------------------------------------------- (at simulation time 203.000,000,010 s)
2025-05-28 00:19:46,008 INFO  - ------------------------------------------------------------------------------------- (at simulation time 204.000,000,010 s)
2025-05-28 00:19:46,008 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=994} (at simulation time 204.000,000,010 s)
2025-05-28 00:19:46,008 INFO  - ------------------------------------------------------------------------------------- (at simulation time 204.000,000,010 s)
2025-05-28 00:19:46,103 INFO  - ------------------------------------------------------------------------------------- (at simulation time 205.000,000,010 s)
2025-05-28 00:19:46,103 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=521} (at simulation time 205.000,000,010 s)
2025-05-28 00:19:46,103 INFO  - ------------------------------------------------------------------------------------- (at simulation time 205.000,000,010 s)
2025-05-28 00:19:46,189 INFO  - ------------------------------------------------------------------------------------- (at simulation time 206.000,000,010 s)
2025-05-28 00:19:46,189 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=665} (at simulation time 206.000,000,010 s)
2025-05-28 00:19:46,189 INFO  - ------------------------------------------------------------------------------------- (at simulation time 206.000,000,010 s)
2025-05-28 00:19:46,268 INFO  - ------------------------------------------------------------------------------------- (at simulation time 207.000,000,010 s)
2025-05-28 00:19:46,268 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=618} (at simulation time 207.000,000,010 s)
2025-05-28 00:19:46,268 INFO  - ------------------------------------------------------------------------------------- (at simulation time 207.000,000,010 s)
2025-05-28 00:19:46,345 INFO  - ------------------------------------------------------------------------------------- (at simulation time 208.000,000,010 s)
2025-05-28 00:19:46,345 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=593} (at simulation time 208.000,000,010 s)
2025-05-28 00:19:46,345 INFO  - ------------------------------------------------------------------------------------- (at simulation time 208.000,000,010 s)
2025-05-28 00:19:46,424 INFO  - ------------------------------------------------------------------------------------- (at simulation time 209.000,000,010 s)
2025-05-28 00:19:46,424 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=222} (at simulation time 209.000,000,010 s)
2025-05-28 00:19:46,424 INFO  - ------------------------------------------------------------------------------------- (at simulation time 209.000,000,010 s)
2025-05-28 00:19:46,503 INFO  - ------------------------------------------------------------------------------------- (at simulation time 210.000,000,010 s)
2025-05-28 00:19:46,503 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=879} (at simulation time 210.000,000,010 s)
2025-05-28 00:19:46,503 INFO  - ------------------------------------------------------------------------------------- (at simulation time 210.000,000,010 s)
2025-05-28 00:19:46,577 INFO  - ------------------------------------------------------------------------------------- (at simulation time 211.000,000,010 s)
2025-05-28 00:19:46,577 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=169} (at simulation time 211.000,000,010 s)
2025-05-28 00:19:46,577 INFO  - ------------------------------------------------------------------------------------- (at simulation time 211.000,000,010 s)
2025-05-28 00:19:46,665 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,010 s)
2025-05-28 00:19:46,665 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=652} (at simulation time 212.000,000,010 s)
2025-05-28 00:19:46,665 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,010 s)
2025-05-28 00:19:46,739 INFO  - ------------------------------------------------------------------------------------- (at simulation time 213.000,000,010 s)
2025-05-28 00:19:46,739 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=261} (at simulation time 213.000,000,010 s)
2025-05-28 00:19:46,739 INFO  - ------------------------------------------------------------------------------------- (at simulation time 213.000,000,010 s)
2025-05-28 00:19:46,815 INFO  - ------------------------------------------------------------------------------------- (at simulation time 214.000,000,010 s)
2025-05-28 00:19:46,815 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_33', id=677} (at simulation time 214.000,000,010 s)
