2025-04-25 15:02:21,413 INFO  - Initialize application (at simulation time 160.000,000,000 s)
2025-04-25 15:02:21,414 INFO  - Activated AdHoc Module (at simulation time 160.000,000,000 s)
2025-04-25 15:02:21,444 INFO  - Received message from veh_16 (at simulation time 163.009,400,000 s)
2025-04-25 15:02:21,444 INFO  - Processing DEN message (at simulation time 163.009,400,000 s)
2025-04-25 15:02:21,444 INFO  - The event occurred on connection with id=311964536_1313885442_2879911873, which is part of vehicle's route with id=1 (at simulation time 163.009,400,000 s)
2025-04-25 15:02:21,445 INFO  - Sending Change Route Command at position: GeoPoint{lat=52.655361,lon=13.569019,alt=0.00} (at simulation time 163.009,400,000 s)
2025-04-25 15:02:21,446 INFO  - Received message from veh_11 (at simulation time 163.010,300,000 s)
2025-04-25 15:02:21,446 INFO  - Processing DEN message (at simulation time 163.010,300,000 s)
2025-04-25 15:02:21,446 INFO  - Route change already tried once. (at simulation time 163.010,300,000 s)
2025-04-25 15:02:21,483 INFO  - Received message from veh_16 (at simulation time 164.005,500,000 s)
2025-04-25 15:02:21,483 INFO  - Processing DEN message (at simulation time 164.005,500,000 s)
2025-04-25 15:02:21,483 INFO  - Route change already tried once. (at simulation time 164.005,500,000 s)
2025-04-25 15:02:21,484 INFO  - Received message from veh_11 (at simulation time 164.009,900,000 s)
2025-04-25 15:02:21,484 INFO  - Processing DEN message (at simulation time 164.009,900,000 s)
2025-04-25 15:02:21,484 INFO  - Route change already tried once. (at simulation time 164.009,900,000 s)
2025-04-25 15:02:21,496 INFO  - Received message from veh_11 (at simulation time 165.007,400,000 s)
2025-04-25 15:02:21,496 INFO  - Processing DEN message (at simulation time 165.007,400,000 s)
2025-04-25 15:02:21,496 INFO  - Route change already tried once. (at simulation time 165.007,400,000 s)
2025-04-25 15:02:21,496 INFO  - Received message from veh_16 (at simulation time 165.008,000,000 s)
2025-04-25 15:02:21,496 INFO  - Processing DEN message (at simulation time 165.008,000,000 s)
2025-04-25 15:02:21,496 INFO  - Route change already tried once. (at simulation time 165.008,000,000 s)
2025-04-25 15:02:21,502 INFO  - Received message from veh_6 (at simulation time 166.007,400,000 s)
2025-04-25 15:02:21,502 INFO  - Processing DEN message (at simulation time 166.007,400,000 s)
2025-04-25 15:02:21,502 INFO  - Route change already tried once. (at simulation time 166.007,400,000 s)
2025-04-25 15:02:21,502 INFO  - Received message from veh_11 (at simulation time 166.008,000,000 s)
2025-04-25 15:02:21,502 INFO  - Processing DEN message (at simulation time 166.008,000,000 s)
2025-04-25 15:02:21,502 INFO  - Route change already tried once. (at simulation time 166.008,000,000 s)
2025-04-25 15:02:21,503 INFO  - Received message from veh_16 (at simulation time 166.009,500,000 s)
2025-04-25 15:02:21,503 INFO  - Processing DEN message (at simulation time 166.009,500,000 s)
2025-04-25 15:02:21,503 INFO  - Route change already tried once. (at simulation time 166.009,500,000 s)
2025-04-25 15:02:21,508 INFO  - Received message from veh_6 (at simulation time 167.006,900,000 s)
2025-04-25 15:02:21,508 INFO  - Processing DEN message (at simulation time 167.006,900,000 s)
2025-04-25 15:02:21,508 INFO  - Route change already tried once. (at simulation time 167.006,900,000 s)
2025-04-25 15:02:21,508 INFO  - Received message from veh_11 (at simulation time 167.007,000,000 s)
