2025-04-25 15:02:20,466 INFO  - Initialize application (at simulation time 18.000,000,000 s)
2025-04-25 15:02:20,467 INFO  - Activated AdHoc Module (at simulation time 18.000,000,000 s)
2025-04-25 15:02:20,726 INFO  - Received message from veh_1 (at simulation time 83.001,900,000 s)
2025-04-25 15:02:20,726 INFO  - Processing DEN message (at simulation time 83.001,900,000 s)
2025-04-25 15:02:20,726 INFO  - The event occurred on connection with id=73017982_4077214663_1313885442, which is part of vehicle's route with id=1 (at simulation time 83.001,900,000 s)
2025-04-25 15:02:20,745 INFO  - Sending Change Route Command at position: GeoPoint{lat=52.635713,lon=13.565742,alt=0.00} (at simulation time 83.001,900,000 s)
2025-04-25 15:02:20,776 INFO  - Received message from veh_1 (at simulation time 84.001,900,000 s)
2025-04-25 15:02:20,776 INFO  - Processing DEN message (at simulation time 84.001,900,000 s)
2025-04-25 15:02:20,776 INFO  - Route change already tried once. (at simulation time 84.001,900,000 s)
2025-04-25 15:02:20,787 INFO  - Received message from veh_1 (at simulation time 85.001,400,000 s)
2025-04-25 15:02:20,787 INFO  - Processing DEN message (at simulation time 85.001,400,000 s)
2025-04-25 15:02:20,787 INFO  - Route change already tried once. (at simulation time 85.001,400,000 s)
2025-04-25 15:02:20,792 INFO  - Received message from veh_1 (at simulation time 86.000,400,000 s)
2025-04-25 15:02:20,792 INFO  - Processing DEN message (at simulation time 86.000,400,000 s)
2025-04-25 15:02:20,792 INFO  - Route change already tried once. (at simulation time 86.000,400,000 s)
2025-04-25 15:02:20,795 INFO  - Received message from veh_1 (at simulation time 87.000,400,000 s)
2025-04-25 15:02:20,795 INFO  - Processing DEN message (at simulation time 87.000,400,000 s)
2025-04-25 15:02:20,795 INFO  - Route change already tried once. (at simulation time 87.000,400,000 s)
2025-04-25 15:02:20,802 INFO  - Received message from veh_1 (at simulation time 88.001,900,000 s)
2025-04-25 15:02:20,802 INFO  - Processing DEN message (at simulation time 88.001,900,000 s)
2025-04-25 15:02:20,802 INFO  - Route change already tried once. (at simulation time 88.001,900,000 s)
2025-04-25 15:02:20,809 INFO  - Received message from veh_1 (at simulation time 89.002,400,000 s)
2025-04-25 15:02:20,809 INFO  - Processing DEN message (at simulation time 89.002,400,000 s)
2025-04-25 15:02:20,809 INFO  - Route change already tried once. (at simulation time 89.002,400,000 s)
2025-04-25 15:02:20,829 INFO  - Received message from veh_1 (at simulation time 90.001,400,000 s)
2025-04-25 15:02:20,829 INFO  - Processing DEN message (at simulation time 90.001,400,000 s)
2025-04-25 15:02:20,829 INFO  - Route change already tried once. (at simulation time 90.001,400,000 s)
2025-04-25 15:02:20,861 INFO  - Received message from veh_1 (at simulation time 91.000,900,000 s)
2025-04-25 15:02:20,861 INFO  - Processing DEN message (at simulation time 91.000,900,000 s)
2025-04-25 15:02:20,861 INFO  - Route change already tried once. (at simulation time 91.000,900,000 s)
2025-04-25 15:02:20,867 INFO  - Received message from veh_1 (at simulation time 92.000,400,000 s)
2025-04-25 15:02:20,867 INFO  - Processing DEN message (at simulation time 92.000,400,000 s)
2025-04-25 15:02:20,867 INFO  - Route change already tried once. (at simulation time 92.000,400,000 s)
2025-04-25 15:02:20,870 INFO  - Sensor ICE event detected (at simulation time 93.000,000,000 s)
2025-04-25 15:02:20,870 INFO  - Sending DENM (at simulation time 93.000,000,000 s)
2025-04-25 15:02:20,871 INFO  - Received message from veh_1 (at simulation time 93.000,400,000 s)
2025-04-25 15:02:20,871 INFO  - Processing DEN message (at simulation time 93.000,400,000 s)
2025-04-25 15:02:20,871 INFO  - Route change already tried once. (at simulation time 93.000,400,000 s)
2025-04-25 15:02:20,878 INFO  - Sensor ICE event detected (at simulation time 94.000,000,000 s)
2025-04-25 15:02:20,878 INFO  - Sending DENM (at simulation time 94.000,000,000 s)
2025-04-25 15:02:20,879 INFO  - Received message from veh_1 (at simulation time 94.002,400,000 s)
2025-04-25 15:02:20,879 INFO  - Processing DEN message (at simulation time 94.002,400,000 s)
2025-04-25 15:02:20,879 INFO  - Route change already tried once. (at simulation time 94.002,400,000 s)
2025-04-25 15:02:20,889 INFO  - Sensor ICE event detected (at simulation time 95.000,000,000 s)
2025-04-25 15:02:20,890 INFO  - Sending DENM (at simulation time 95.000,000,000 s)
2025-04-25 15:02:20,891 INFO  - Received message from veh_1 (at simulation time 95.001,400,000 s)
2025-04-25 15:02:20,891 INFO  - Processing DEN message (at simulation time 95.001,400,000 s)
2025-04-25 15:02:20,891 INFO  - Route change already tried once. (at simulation time 95.001,400,000 s)
2025-04-25 15:02:20,895 INFO  - Sensor ICE event detected (at simulation time 96.000,000,000 s)
2025-04-25 15:02:20,895 INFO  - Sending DENM (at simulation time 96.000,000,000 s)
2025-04-25 15:02:20,896 INFO  - Received message from veh_1 (at simulation time 96.001,400,000 s)
2025-04-25 15:02:20,896 INFO  - Processing DEN message (at simulation time 96.001,400,000 s)
2025-04-25 15:02:20,896 INFO  - Route change already tried once. (at simulation time 96.001,400,000 s)
2025-04-25 15:02:20,898 INFO  - Sensor ICE event detected (at simulation time 97.000,000,000 s)
2025-04-25 15:02:20,898 INFO  - Sending DENM (at simulation time 97.000,000,000 s)
