2025-05-28 00:18:58,310 INFO  - ------------------------------------------------------------------------------------- (at simulation time 562.000,000,000 s)
2025-05-28 00:18:58,311 INFO  - Initialize application (at simulation time 562.000,000,000 s)
2025-05-28 00:18:58,311 INFO  - ------------------------------------------------------------------------------------- (at simulation time 562.000,000,000 s)
2025-05-28 00:18:58,374 INFO  - ------------------------------------------------------------------------------------- (at simulation time 562.000,000,010 s)
2025-05-28 00:18:58,374 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=800} (at simulation time 562.000,000,010 s)
2025-05-28 00:18:58,374 INFO  - ------------------------------------------------------------------------------------- (at simulation time 562.000,000,010 s)
2025-05-28 00:18:58,437 INFO  - ------------------------------------------------------------------------------------- (at simulation time 563.000,000,010 s)
2025-05-28 00:18:58,437 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=618} (at simulation time 563.000,000,010 s)
2025-05-28 00:18:58,437 INFO  - ------------------------------------------------------------------------------------- (at simulation time 563.000,000,010 s)
2025-05-28 00:18:58,495 INFO  - ------------------------------------------------------------------------------------- (at simulation time 564.000,000,010 s)
2025-05-28 00:18:58,495 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=412} (at simulation time 564.000,000,010 s)
2025-05-28 00:18:58,495 INFO  - ------------------------------------------------------------------------------------- (at simulation time 564.000,000,010 s)
2025-05-28 00:18:58,555 INFO  - ------------------------------------------------------------------------------------- (at simulation time 565.000,000,010 s)
2025-05-28 00:18:58,555 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=549} (at simulation time 565.000,000,010 s)
2025-05-28 00:18:58,555 INFO  - ------------------------------------------------------------------------------------- (at simulation time 565.000,000,010 s)
2025-05-28 00:18:58,615 INFO  - ------------------------------------------------------------------------------------- (at simulation time 566.000,000,010 s)
2025-05-28 00:18:58,615 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=531} (at simulation time 566.000,000,010 s)
2025-05-28 00:18:58,615 INFO  - ------------------------------------------------------------------------------------- (at simulation time 566.000,000,010 s)
2025-05-28 00:18:58,673 INFO  - ------------------------------------------------------------------------------------- (at simulation time 567.000,000,010 s)
2025-05-28 00:18:58,673 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=688} (at simulation time 567.000,000,010 s)
2025-05-28 00:18:58,673 INFO  - ------------------------------------------------------------------------------------- (at simulation time 567.000,000,010 s)
2025-05-28 00:18:58,736 INFO  - ------------------------------------------------------------------------------------- (at simulation time 568.000,000,010 s)
2025-05-28 00:18:58,736 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=103} (at simulation time 568.000,000,010 s)
2025-05-28 00:18:58,736 INFO  - ------------------------------------------------------------------------------------- (at simulation time 568.000,000,010 s)
2025-05-28 00:18:58,803 INFO  - ------------------------------------------------------------------------------------- (at simulation time 569.000,000,010 s)
2025-05-28 00:18:58,803 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=936} (at simulation time 569.000,000,010 s)
2025-05-28 00:18:58,803 INFO  - ------------------------------------------------------------------------------------- (at simulation time 569.000,000,010 s)
2025-05-28 00:18:58,858 INFO  - ------------------------------------------------------------------------------------- (at simulation time 570.000,000,010 s)
2025-05-28 00:18:58,858 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=190} (at simulation time 570.000,000,010 s)
2025-05-28 00:18:58,858 INFO  - ------------------------------------------------------------------------------------- (at simulation time 570.000,000,010 s)
2025-05-28 00:18:58,919 INFO  - ------------------------------------------------------------------------------------- (at simulation time 571.000,000,010 s)
2025-05-28 00:18:58,919 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=668} (at simulation time 571.000,000,010 s)
2025-05-28 00:18:58,919 INFO  - ------------------------------------------------------------------------------------- (at simulation time 571.000,000,010 s)
2025-05-28 00:18:58,972 INFO  - ------------------------------------------------------------------------------------- (at simulation time 572.000,000,010 s)
2025-05-28 00:18:58,972 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=529} (at simulation time 572.000,000,010 s)
2025-05-28 00:18:58,972 INFO  - ------------------------------------------------------------------------------------- (at simulation time 572.000,000,010 s)
2025-05-28 00:18:59,021 INFO  - ------------------------------------------------------------------------------------- (at simulation time 573.000,000,010 s)
2025-05-28 00:18:59,021 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=219} (at simulation time 573.000,000,010 s)
2025-05-28 00:18:59,021 INFO  - ------------------------------------------------------------------------------------- (at simulation time 573.000,000,010 s)
2025-05-28 00:18:59,082 INFO  - ------------------------------------------------------------------------------------- (at simulation time 574.000,000,010 s)
2025-05-28 00:18:59,082 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=508} (at simulation time 574.000,000,010 s)
2025-05-28 00:18:59,082 INFO  - ------------------------------------------------------------------------------------- (at simulation time 574.000,000,010 s)
2025-05-28 00:18:59,145 INFO  - ------------------------------------------------------------------------------------- (at simulation time 575.000,000,010 s)
2025-05-28 00:18:59,145 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_108', id=300} (at simulation time 575.000,000,010 s)
