2025-05-28 00:18:35,308 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,000 s)
2025-05-28 00:18:35,309 INFO  - Initialize application (at simulation time 212.000,000,000 s)
2025-05-28 00:18:35,309 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,000 s)
2025-05-28 00:18:35,392 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,010 s)
2025-05-28 00:18:35,392 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=625} (at simulation time 212.000,000,010 s)
2025-05-28 00:18:35,392 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,010 s)
2025-05-28 00:18:35,474 INFO  - ------------------------------------------------------------------------------------- (at simulation time 213.000,000,010 s)
2025-05-28 00:18:35,474 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=693} (at simulation time 213.000,000,010 s)
2025-05-28 00:18:35,474 INFO  - ------------------------------------------------------------------------------------- (at simulation time 213.000,000,010 s)
2025-05-28 00:18:35,554 INFO  - ------------------------------------------------------------------------------------- (at simulation time 214.000,000,010 s)
2025-05-28 00:18:35,554 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=440} (at simulation time 214.000,000,010 s)
2025-05-28 00:18:35,554 INFO  - ------------------------------------------------------------------------------------- (at simulation time 214.000,000,010 s)
2025-05-28 00:18:35,628 INFO  - ------------------------------------------------------------------------------------- (at simulation time 215.000,000,010 s)
2025-05-28 00:18:35,628 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=597} (at simulation time 215.000,000,010 s)
2025-05-28 00:18:35,628 INFO  - ------------------------------------------------------------------------------------- (at simulation time 215.000,000,010 s)
2025-05-28 00:18:35,704 INFO  - ------------------------------------------------------------------------------------- (at simulation time 216.000,000,010 s)
2025-05-28 00:18:35,704 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=792} (at simulation time 216.000,000,010 s)
2025-05-28 00:18:35,704 INFO  - ------------------------------------------------------------------------------------- (at simulation time 216.000,000,010 s)
2025-05-28 00:18:35,781 INFO  - ------------------------------------------------------------------------------------- (at simulation time 217.000,000,010 s)
2025-05-28 00:18:35,781 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=441} (at simulation time 217.000,000,010 s)
2025-05-28 00:18:35,781 INFO  - ------------------------------------------------------------------------------------- (at simulation time 217.000,000,010 s)
2025-05-28 00:18:35,864 INFO  - ------------------------------------------------------------------------------------- (at simulation time 218.000,000,010 s)
2025-05-28 00:18:35,864 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=67} (at simulation time 218.000,000,010 s)
2025-05-28 00:18:35,864 INFO  - ------------------------------------------------------------------------------------- (at simulation time 218.000,000,010 s)
2025-05-28 00:18:35,941 INFO  - ------------------------------------------------------------------------------------- (at simulation time 219.000,000,010 s)
2025-05-28 00:18:35,941 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=549} (at simulation time 219.000,000,010 s)
2025-05-28 00:18:35,941 INFO  - ------------------------------------------------------------------------------------- (at simulation time 219.000,000,010 s)
2025-05-28 00:18:36,021 INFO  - ------------------------------------------------------------------------------------- (at simulation time 220.000,000,010 s)
2025-05-28 00:18:36,021 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=475} (at simulation time 220.000,000,010 s)
2025-05-28 00:18:36,021 INFO  - ------------------------------------------------------------------------------------- (at simulation time 220.000,000,010 s)
2025-05-28 00:18:36,098 INFO  - ------------------------------------------------------------------------------------- (at simulation time 221.000,000,010 s)
2025-05-28 00:18:36,098 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=845} (at simulation time 221.000,000,010 s)
2025-05-28 00:18:36,098 INFO  - ------------------------------------------------------------------------------------- (at simulation time 221.000,000,010 s)
2025-05-28 00:18:36,184 INFO  - ------------------------------------------------------------------------------------- (at simulation time 222.000,000,010 s)
