2025-05-28 00:21:37,094 INFO  - ------------------------------------------------------------------------------------- (at simulation time 161.000,000,000 s)
2025-05-28 00:21:37,095 INFO  - Initialize application (at simulation time 161.000,000,000 s)
2025-05-28 00:21:37,095 INFO  - ------------------------------------------------------------------------------------- (at simulation time 161.000,000,000 s)
2025-05-28 00:21:37,180 INFO  - ------------------------------------------------------------------------------------- (at simulation time 161.000,000,010 s)
2025-05-28 00:21:37,180 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=558} (at simulation time 161.000,000,010 s)
2025-05-28 00:21:37,180 INFO  - ------------------------------------------------------------------------------------- (at simulation time 161.000,000,010 s)
2025-05-28 00:21:37,269 INFO  - ------------------------------------------------------------------------------------- (at simulation time 162.000,000,010 s)
2025-05-28 00:21:37,269 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=597} (at simulation time 162.000,000,010 s)
2025-05-28 00:21:37,269 INFO  - ------------------------------------------------------------------------------------- (at simulation time 162.000,000,010 s)
2025-05-28 00:21:37,357 INFO  - ------------------------------------------------------------------------------------- (at simulation time 163.000,000,010 s)
2025-05-28 00:21:37,357 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=52} (at simulation time 163.000,000,010 s)
2025-05-28 00:21:37,357 INFO  - ------------------------------------------------------------------------------------- (at simulation time 163.000,000,010 s)
2025-05-28 00:21:37,452 INFO  - ------------------------------------------------------------------------------------- (at simulation time 164.000,000,010 s)
2025-05-28 00:21:37,452 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=252} (at simulation time 164.000,000,010 s)
2025-05-28 00:21:37,452 INFO  - ------------------------------------------------------------------------------------- (at simulation time 164.000,000,010 s)
2025-05-28 00:21:37,545 INFO  - ------------------------------------------------------------------------------------- (at simulation time 165.000,000,010 s)
2025-05-28 00:21:37,545 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=991} (at simulation time 165.000,000,010 s)
2025-05-28 00:21:37,545 INFO  - ------------------------------------------------------------------------------------- (at simulation time 165.000,000,010 s)
2025-05-28 00:21:37,635 INFO  - ------------------------------------------------------------------------------------- (at simulation time 166.000,000,010 s)
2025-05-28 00:21:37,635 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=88} (at simulation time 166.000,000,010 s)
2025-05-28 00:21:37,635 INFO  - ------------------------------------------------------------------------------------- (at simulation time 166.000,000,010 s)
2025-05-28 00:21:37,730 INFO  - ------------------------------------------------------------------------------------- (at simulation time 167.000,000,010 s)
2025-05-28 00:21:37,730 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=923} (at simulation time 167.000,000,010 s)
2025-05-28 00:21:37,730 INFO  - ------------------------------------------------------------------------------------- (at simulation time 167.000,000,010 s)
2025-05-28 00:21:37,823 INFO  - ------------------------------------------------------------------------------------- (at simulation time 168.000,000,010 s)
2025-05-28 00:21:37,823 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=380} (at simulation time 168.000,000,010 s)
2025-05-28 00:21:37,823 INFO  - ------------------------------------------------------------------------------------- (at simulation time 168.000,000,010 s)
2025-05-28 00:21:37,921 INFO  - ------------------------------------------------------------------------------------- (at simulation time 169.000,000,010 s)
2025-05-28 00:21:37,921 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=522} (at simulation time 169.000,000,010 s)
2025-05-28 00:21:37,921 INFO  - ------------------------------------------------------------------------------------- (at simulation time 169.000,000,010 s)
2025-05-28 00:21:38,018 INFO  - ------------------------------------------------------------------------------------- (at simulation time 170.000,000,010 s)
2025-05-28 00:21:38,018 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=564} (at simulation time 170.000,000,010 s)
2025-05-28 00:21:38,018 INFO  - ------------------------------------------------------------------------------------- (at simulation time 170.000,000,010 s)
2025-05-28 00:21:38,124 INFO  - ------------------------------------------------------------------------------------- (at simulation time 171.000,000,010 s)
2025-05-28 00:21:38,124 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=477} (at simulation time 171.000,000,010 s)
2025-05-28 00:21:38,124 INFO  - ------------------------------------------------------------------------------------- (at simulation time 171.000,000,010 s)
2025-05-28 00:21:38,224 INFO  - ------------------------------------------------------------------------------------- (at simulation time 172.000,000,010 s)
2025-05-28 00:21:38,224 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=956} (at simulation time 172.000,000,010 s)
2025-05-28 00:21:38,224 INFO  - ------------------------------------------------------------------------------------- (at simulation time 172.000,000,010 s)
2025-05-28 00:21:38,325 INFO  - ------------------------------------------------------------------------------------- (at simulation time 173.000,000,010 s)
2025-05-28 00:21:38,325 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=127} (at simulation time 173.000,000,010 s)
2025-05-28 00:21:38,325 INFO  - ------------------------------------------------------------------------------------- (at simulation time 173.000,000,010 s)
2025-05-28 00:21:38,431 INFO  - ------------------------------------------------------------------------------------- (at simulation time 174.000,000,010 s)
2025-05-28 00:21:38,431 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=93} (at simulation time 174.000,000,010 s)
2025-05-28 00:21:38,431 INFO  - ------------------------------------------------------------------------------------- (at simulation time 174.000,000,010 s)
2025-05-28 00:21:38,546 INFO  - ------------------------------------------------------------------------------------- (at simulation time 175.000,000,010 s)
2025-05-28 00:21:38,546 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=271} (at simulation time 175.000,000,010 s)
2025-05-28 00:21:38,546 INFO  - ------------------------------------------------------------------------------------- (at simulation time 175.000,000,010 s)
2025-05-28 00:21:38,650 INFO  - ------------------------------------------------------------------------------------- (at simulation time 176.000,000,010 s)
2025-05-28 00:21:38,650 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=105} (at simulation time 176.000,000,010 s)
2025-05-28 00:21:38,650 INFO  - ------------------------------------------------------------------------------------- (at simulation time 176.000,000,010 s)
2025-05-28 00:21:38,760 INFO  - ------------------------------------------------------------------------------------- (at simulation time 177.000,000,010 s)
2025-05-28 00:21:38,760 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=959} (at simulation time 177.000,000,010 s)
2025-05-28 00:21:38,760 INFO  - ------------------------------------------------------------------------------------- (at simulation time 177.000,000,010 s)
2025-05-28 00:21:38,867 INFO  - ------------------------------------------------------------------------------------- (at simulation time 178.000,000,010 s)
2025-05-28 00:21:38,867 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=352} (at simulation time 178.000,000,010 s)
2025-05-28 00:21:38,867 INFO  - ------------------------------------------------------------------------------------- (at simulation time 178.000,000,010 s)
2025-05-28 00:21:38,973 INFO  - ------------------------------------------------------------------------------------- (at simulation time 179.000,000,010 s)
2025-05-28 00:21:38,973 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=786} (at simulation time 179.000,000,010 s)
2025-05-28 00:21:38,973 INFO  - ------------------------------------------------------------------------------------- (at simulation time 179.000,000,010 s)
2025-05-28 00:21:39,079 INFO  - ------------------------------------------------------------------------------------- (at simulation time 180.000,000,010 s)
2025-05-28 00:21:39,079 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=627} (at simulation time 180.000,000,010 s)
2025-05-28 00:21:39,079 INFO  - ------------------------------------------------------------------------------------- (at simulation time 180.000,000,010 s)
2025-05-28 00:21:39,184 INFO  - ------------------------------------------------------------------------------------- (at simulation time 181.000,000,010 s)
2025-05-28 00:21:39,184 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_30', id=676} (at simulation time 181.000,000,010 s)
2025-05-28 00:21:39,184 INFO  - ------------------------------------------------------------------------------------- (at simulation time 181.000,000,010 s)
