TRAFFICLIGHT_REGISTRATION;0;tl_0;[];52.511830203832716;13.317190443308426
RSU_REGISTRATION;0;rsu_0;[org.eclipse.mosaic.app.tutorial.RoadSideUnitApp];52.513060766781614;13.32891047000885
