2025-05-28 00:21:39,084 INFO  - ------------------------------------------------------------------------------------- (at simulation time 181.000,000,000 s)
2025-05-28 00:21:39,085 INFO  - Initialize application (at simulation time 181.000,000,000 s)
2025-05-28 00:21:39,085 INFO  - ------------------------------------------------------------------------------------- (at simulation time 181.000,000,000 s)
2025-05-28 00:21:39,183 INFO  - ------------------------------------------------------------------------------------- (at simulation time 181.000,000,010 s)
2025-05-28 00:21:39,183 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_35', id=291} (at simulation time 181.000,000,010 s)
2025-05-28 00:21:39,183 INFO  - ------------------------------------------------------------------------------------- (at simulation time 181.000,000,010 s)
2025-05-28 00:21:39,286 INFO  - ------------------------------------------------------------------------------------- (at simulation time 182.000,000,010 s)
2025-05-28 00:21:39,286 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_35', id=321} (at simulation time 182.000,000,010 s)
2025-05-28 00:21:39,286 INFO  - ------------------------------------------------------------------------------------- (at simulation time 182.000,000,010 s)
2025-05-28 00:21:39,393 INFO  - ------------------------------------------------------------------------------------- (at simulation time 183.000,000,010 s)
2025-05-28 00:21:39,394 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_35', id=518} (at simulation time 183.000,000,010 s)
2025-05-28 00:21:39,394 INFO  - ------------------------------------------------------------------------------------- (at simulation time 183.000,000,010 s)
2025-05-28 00:21:39,499 INFO  - ------------------------------------------------------------------------------------- (at simulation time 184.000,000,010 s)
2025-05-28 00:21:39,499 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_35', id=754} (at simulation time 184.000,000,010 s)
2025-05-28 00:21:39,499 INFO  - ------------------------------------------------------------------------------------- (at simulation time 184.000,000,010 s)
2025-05-28 00:21:39,604 INFO  - ------------------------------------------------------------------------------------- (at simulation time 185.000,000,010 s)
2025-05-28 00:21:39,604 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_35', id=207} (at simulation time 185.000,000,010 s)
2025-05-28 00:21:39,604 INFO  - ------------------------------------------------------------------------------------- (at simulation time 185.000,000,010 s)
2025-05-28 00:21:39,705 INFO  - ------------------------------------------------------------------------------------- (at simulation time 186.000,000,010 s)
2025-05-28 00:21:39,705 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_35', id=185} (at simulation time 186.000,000,010 s)
2025-05-28 00:21:39,705 INFO  - ------------------------------------------------------------------------------------- (at simulation time 186.000,000,010 s)
2025-05-28 00:21:39,821 INFO  - ------------------------------------------------------------------------------------- (at simulation time 187.000,000,010 s)
2025-05-28 00:21:39,821 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_35', id=154} (at simulation time 187.000,000,010 s)
2025-05-28 00:21:39,821 INFO  - ------------------------------------------------------------------------------------- (at simulation time 187.000,000,010 s)
