2025-06-06 17:30:49,489 INFO  - Initialize veh_33 application (at simulation time 171.000,000,000 s)
2025-06-06 17:30:49,490 INFO  - Sent periodic GreenWaveMsg: veh_33 on route r_1 (at simulation time 171.000,000,000 s)
2025-06-06 17:30:49,490 INFO  - I have no neighbours to send! (at simulation time 171.000,000,000 s)
2025-06-06 17:30:49,495 INFO  - I have no neighbours to send! (at simulation time 172.000,000,000 s)
2025-06-06 17:30:49,495 INFO  - I have no neighbours to send! (at simulation time 172.000,000,000 s)
2025-06-06 17:30:49,501 INFO  - I have no neighbours to send! (at simulation time 173.000,000,000 s)
2025-06-06 17:30:49,501 INFO  - I have no neighbours to send! (at simulation time 173.000,000,000 s)
2025-06-06 17:30:49,501 INFO  - I have no neighbours to send! (at simulation time 173.000,000,000 s)
2025-06-06 17:30:49,507 INFO  - I have no neighbours to send! (at simulation time 174.000,000,000 s)
2025-06-06 17:30:49,507 INFO  - I have no neighbours to send! (at simulation time 174.000,000,000 s)
2025-06-06 17:30:49,507 INFO  - I have no neighbours to send! (at simulation time 174.000,000,000 s)
2025-06-06 17:30:49,507 INFO  - I have no neighbours to send! (at simulation time 174.000,000,000 s)
2025-06-06 17:30:49,512 INFO  - I have no neighbours to send! (at simulation time 175.000,000,000 s)
2025-06-06 17:30:49,512 INFO  - I have no neighbours to send! (at simulation time 175.000,000,000 s)
2025-06-06 17:30:49,512 INFO  - I have no neighbours to send! (at simulation time 175.000,000,000 s)
2025-06-06 17:30:49,512 INFO  - I have no neighbours to send! (at simulation time 175.000,000,000 s)
2025-06-06 17:30:49,512 INFO  - I have no neighbours to send! (at simulation time 175.000,000,000 s)
2025-06-06 17:30:49,518 INFO  - Sent periodic GreenWaveMsg: veh_33 on route r_1 (at simulation time 176.000,000,000 s)
2025-06-06 17:30:49,518 INFO  - I have no neighbours to send! (at simulation time 176.000,000,000 s)
2025-06-06 17:30:49,518 INFO  - I have no neighbours to send! (at simulation time 176.000,000,000 s)
2025-06-06 17:30:49,518 INFO  - I have no neighbours to send! (at simulation time 176.000,000,000 s)
2025-06-06 17:30:49,518 INFO  - I have no neighbours to send! (at simulation time 176.000,000,000 s)
2025-06-06 17:30:49,518 INFO  - I have no neighbours to send! (at simulation time 176.000,000,000 s)
2025-06-06 17:30:49,518 INFO  - I have no neighbours to send! (at simulation time 176.000,000,000 s)
2025-06-06 17:30:49,524 INFO  - I have no neighbours to send! (at simulation time 177.000,000,000 s)
2025-06-06 17:30:49,524 INFO  - I have no neighbours to send! (at simulation time 177.000,000,000 s)
2025-06-06 17:30:49,524 INFO  - I have no neighbours to send! (at simulation time 177.000,000,000 s)
2025-06-06 17:30:49,524 INFO  - I have no neighbours to send! (at simulation time 177.000,000,000 s)
2025-06-06 17:30:49,524 INFO  - I have no neighbours to send! (at simulation time 177.000,000,000 s)
2025-06-06 17:30:49,524 INFO  - I have no neighbours to send! (at simulation time 177.000,000,000 s)
2025-06-06 17:30:49,524 INFO  - I have no neighbours to send! (at simulation time 177.000,000,000 s)
2025-06-06 17:30:49,529 INFO  - I have no neighbours to send! (at simulation time 178.000,000,000 s)
2025-06-06 17:30:49,529 INFO  - I have no neighbours to send! (at simulation time 178.000,000,000 s)
2025-06-06 17:30:49,529 INFO  - I have no neighbours to send! (at simulation time 178.000,000,000 s)
2025-06-06 17:30:49,529 INFO  - I have no neighbours to send! (at simulation time 178.000,000,000 s)
2025-06-06 17:30:49,529 INFO  - I have no neighbours to send! (at simulation time 178.000,000,000 s)
2025-06-06 17:30:49,529 INFO  - I have no neighbours to send! (at simulation time 178.000,000,000 s)
2025-06-06 17:30:49,529 INFO  - I have no neighbours to send! (at simulation time 178.000,000,000 s)
2025-06-06 17:30:49,529 INFO  - I have no neighbours to send! (at simulation time 178.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,534 INFO  - I have no neighbours to send! (at simulation time 179.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,539 INFO  - I have no neighbours to send! (at simulation time 180.000,000,000 s)
2025-06-06 17:30:49,543 INFO  - Received metrics from FogNode: avgR0=1.5, avgR1=1.6111111111111112 (at simulation time 180.002,800,000 s)
2025-06-06 17:30:49,549 INFO  - Sent periodic GreenWaveMsg: veh_33 on route r_1 (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,549 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,550 INFO  - I have no neighbours to send! (at simulation time 181.000,000,000 s)
2025-06-06 17:30:49,555 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,555 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,555 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,556 INFO  - I have no neighbours to send! (at simulation time 182.000,000,000 s)
2025-06-06 17:30:49,561 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,561 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,561 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,561 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,561 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,562 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,562 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,562 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,562 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,562 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,562 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,562 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,562 INFO  - I have no neighbours to send! (at simulation time 183.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,567 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,568 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,568 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,568 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,568 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,568 INFO  - I have no neighbours to send! (at simulation time 184.000,000,000 s)
2025-06-06 17:30:49,575 INFO  - I have no neighbours to send! (at simulation time 185.000,000,000 s)
2025-06-06 17:30:49,576 INFO  - I have no neighbours to send! (at simulation time 185.000,000,000 s)
2025-06-06 17:30:49,576 INFO  - I have no neighbours to send! (at simulation time 185.000,000,000 s)
2025-06-06 17:30:49,576 INFO  - I have no neighbours to send! (at simulation time 185.000,000,000 s)
2025-06-06 17:30:49,576 INFO  - I have no neighbours to send! (at simulation time 185.000,000,000 s)
2025-06-06 17:30:49,576 INFO  - I have no neighbours to send! (at simulation time 185.000,000,000 s)
2025-06-06 17:30:49,576 INFO  - I have no neighbours to send! (at simulation time 185.000,000,000 s)
