2025-05-28 00:18:44,893 INFO  - ------------------------------------------------------------------------------------- (at simulation time 325.000,000,000 s)
2025-05-28 00:18:44,894 INFO  - Initialize application (at simulation time 325.000,000,000 s)
2025-05-28 00:18:44,894 INFO  - ------------------------------------------------------------------------------------- (at simulation time 325.000,000,000 s)
2025-05-28 00:18:44,941 INFO  - ------------------------------------------------------------------------------------- (at simulation time 325.000,000,010 s)
2025-05-28 00:18:44,941 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=44} (at simulation time 325.000,000,010 s)
2025-05-28 00:18:44,941 INFO  - ------------------------------------------------------------------------------------- (at simulation time 325.000,000,010 s)
2025-05-28 00:18:44,990 INFO  - ------------------------------------------------------------------------------------- (at simulation time 326.000,000,010 s)
2025-05-28 00:18:44,990 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=383} (at simulation time 326.000,000,010 s)
2025-05-28 00:18:44,990 INFO  - ------------------------------------------------------------------------------------- (at simulation time 326.000,000,010 s)
2025-05-28 00:18:45,042 INFO  - ------------------------------------------------------------------------------------- (at simulation time 327.000,000,010 s)
2025-05-28 00:18:45,042 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=931} (at simulation time 327.000,000,010 s)
2025-05-28 00:18:45,042 INFO  - ------------------------------------------------------------------------------------- (at simulation time 327.000,000,010 s)
2025-05-28 00:18:45,093 INFO  - ------------------------------------------------------------------------------------- (at simulation time 328.000,000,010 s)
2025-05-28 00:18:45,093 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=899} (at simulation time 328.000,000,010 s)
2025-05-28 00:18:45,093 INFO  - ------------------------------------------------------------------------------------- (at simulation time 328.000,000,010 s)
2025-05-28 00:18:45,145 INFO  - ------------------------------------------------------------------------------------- (at simulation time 329.000,000,010 s)
2025-05-28 00:18:45,145 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=973} (at simulation time 329.000,000,010 s)
2025-05-28 00:18:45,145 INFO  - ------------------------------------------------------------------------------------- (at simulation time 329.000,000,010 s)
2025-05-28 00:18:45,201 INFO  - ------------------------------------------------------------------------------------- (at simulation time 330.000,000,010 s)
2025-05-28 00:18:45,201 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=656} (at simulation time 330.000,000,010 s)
2025-05-28 00:18:45,201 INFO  - ------------------------------------------------------------------------------------- (at simulation time 330.000,000,010 s)
2025-05-28 00:18:45,255 INFO  - ------------------------------------------------------------------------------------- (at simulation time 331.000,000,010 s)
2025-05-28 00:18:45,255 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=408} (at simulation time 331.000,000,010 s)
2025-05-28 00:18:45,255 INFO  - ------------------------------------------------------------------------------------- (at simulation time 331.000,000,010 s)
2025-05-28 00:18:45,313 INFO  - ------------------------------------------------------------------------------------- (at simulation time 332.000,000,010 s)
2025-05-28 00:18:45,313 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=102} (at simulation time 332.000,000,010 s)
2025-05-28 00:18:45,313 INFO  - ------------------------------------------------------------------------------------- (at simulation time 332.000,000,010 s)
2025-05-28 00:18:45,375 INFO  - ------------------------------------------------------------------------------------- (at simulation time 333.000,000,010 s)
2025-05-28 00:18:45,375 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_62', id=891} (at simulation time 333.000,000,010 s)
2025-05-28 00:18:45,375 INFO  - ------------------------------------------------------------------------------------- (at simulation time 333.000,000,010 s)
2025-05-28 00:18:45,431 INFO  - ------------------------------------------------------------------------------------- (at simulation time 334.000,000,010 s)
