2025-05-28 00:48:53,675 INFO  - ------------------------------------------------------------------------------------- (at simulation time 356.000,000,000 s)
2025-05-28 00:48:53,676 INFO  - Initialize application (at simulation time 356.000,000,000 s)
2025-05-28 00:48:53,676 INFO  - ------------------------------------------------------------------------------------- (at simulation time 356.000,000,000 s)
2025-05-28 00:48:53,750 INFO  - ------------------------------------------------------------------------------------- (at simulation time 356.000,000,010 s)
2025-05-28 00:48:53,750 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=376} (at simulation time 356.000,000,010 s)
2025-05-28 00:48:53,750 INFO  - ------------------------------------------------------------------------------------- (at simulation time 356.000,000,010 s)
2025-05-28 00:48:53,828 INFO  - ------------------------------------------------------------------------------------- (at simulation time 357.000,000,010 s)
2025-05-28 00:48:53,828 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=194} (at simulation time 357.000,000,010 s)
2025-05-28 00:48:53,828 INFO  - ------------------------------------------------------------------------------------- (at simulation time 357.000,000,010 s)
2025-05-28 00:48:53,910 INFO  - ------------------------------------------------------------------------------------- (at simulation time 358.000,000,010 s)
2025-05-28 00:48:53,910 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=650} (at simulation time 358.000,000,010 s)
2025-05-28 00:48:53,910 INFO  - ------------------------------------------------------------------------------------- (at simulation time 358.000,000,010 s)
2025-05-28 00:48:53,992 INFO  - ------------------------------------------------------------------------------------- (at simulation time 359.000,000,010 s)
2025-05-28 00:48:53,992 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=201} (at simulation time 359.000,000,010 s)
2025-05-28 00:48:53,992 INFO  - ------------------------------------------------------------------------------------- (at simulation time 359.000,000,010 s)
2025-05-28 00:48:54,075 INFO  - ------------------------------------------------------------------------------------- (at simulation time 360.000,000,010 s)
2025-05-28 00:48:54,075 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=175} (at simulation time 360.000,000,010 s)
2025-05-28 00:48:54,075 INFO  - ------------------------------------------------------------------------------------- (at simulation time 360.000,000,010 s)
2025-05-28 00:48:54,156 INFO  - ------------------------------------------------------------------------------------- (at simulation time 361.000,000,010 s)
2025-05-28 00:48:54,156 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=760} (at simulation time 361.000,000,010 s)
2025-05-28 00:48:54,156 INFO  - ------------------------------------------------------------------------------------- (at simulation time 361.000,000,010 s)
2025-05-28 00:48:54,241 INFO  - ------------------------------------------------------------------------------------- (at simulation time 362.000,000,010 s)
2025-05-28 00:48:54,241 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=987} (at simulation time 362.000,000,010 s)
2025-05-28 00:48:54,241 INFO  - ------------------------------------------------------------------------------------- (at simulation time 362.000,000,010 s)
2025-05-28 00:48:54,329 INFO  - ------------------------------------------------------------------------------------- (at simulation time 363.000,000,010 s)
2025-05-28 00:48:54,329 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=955} (at simulation time 363.000,000,010 s)
2025-05-28 00:48:54,329 INFO  - ------------------------------------------------------------------------------------- (at simulation time 363.000,000,010 s)
2025-05-28 00:48:54,415 INFO  - ------------------------------------------------------------------------------------- (at simulation time 364.000,000,010 s)
2025-05-28 00:48:54,415 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=669} (at simulation time 364.000,000,010 s)
2025-05-28 00:48:54,415 INFO  - ------------------------------------------------------------------------------------- (at simulation time 364.000,000,010 s)
2025-05-28 00:48:54,509 INFO  - ------------------------------------------------------------------------------------- (at simulation time 365.000,000,010 s)
2025-05-28 00:48:54,509 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=23} (at simulation time 365.000,000,010 s)
2025-05-28 00:48:54,509 INFO  - ------------------------------------------------------------------------------------- (at simulation time 365.000,000,010 s)
2025-05-28 00:48:54,604 INFO  - ------------------------------------------------------------------------------------- (at simulation time 366.000,000,010 s)
2025-05-28 00:48:54,604 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=891} (at simulation time 366.000,000,010 s)
2025-05-28 00:48:54,604 INFO  - ------------------------------------------------------------------------------------- (at simulation time 366.000,000,010 s)
2025-05-28 00:48:54,699 INFO  - ------------------------------------------------------------------------------------- (at simulation time 367.000,000,010 s)
2025-05-28 00:48:54,699 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=16} (at simulation time 367.000,000,010 s)
2025-05-28 00:48:54,699 INFO  - ------------------------------------------------------------------------------------- (at simulation time 367.000,000,010 s)
2025-05-28 00:48:54,783 INFO  - ------------------------------------------------------------------------------------- (at simulation time 368.000,000,010 s)
2025-05-28 00:48:54,783 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=249} (at simulation time 368.000,000,010 s)
2025-05-28 00:48:54,783 INFO  - ------------------------------------------------------------------------------------- (at simulation time 368.000,000,010 s)
2025-05-28 00:48:54,876 INFO  - ------------------------------------------------------------------------------------- (at simulation time 369.000,000,010 s)
2025-05-28 00:48:54,876 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=413} (at simulation time 369.000,000,010 s)
2025-05-28 00:48:54,876 INFO  - ------------------------------------------------------------------------------------- (at simulation time 369.000,000,010 s)
2025-05-28 00:48:54,980 INFO  - ------------------------------------------------------------------------------------- (at simulation time 370.000,000,010 s)
2025-05-28 00:48:54,980 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=548} (at simulation time 370.000,000,010 s)
2025-05-28 00:48:54,980 INFO  - ------------------------------------------------------------------------------------- (at simulation time 370.000,000,010 s)
2025-05-28 00:48:55,068 INFO  - ------------------------------------------------------------------------------------- (at simulation time 371.000,000,010 s)
2025-05-28 00:48:55,068 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=192} (at simulation time 371.000,000,010 s)
2025-05-28 00:48:55,068 INFO  - ------------------------------------------------------------------------------------- (at simulation time 371.000,000,010 s)
2025-05-28 00:48:55,164 INFO  - ------------------------------------------------------------------------------------- (at simulation time 372.000,000,010 s)
2025-05-28 00:48:55,164 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=141} (at simulation time 372.000,000,010 s)
2025-05-28 00:48:55,164 INFO  - ------------------------------------------------------------------------------------- (at simulation time 372.000,000,010 s)
2025-05-28 00:48:55,262 INFO  - ------------------------------------------------------------------------------------- (at simulation time 373.000,000,010 s)
2025-05-28 00:48:55,262 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=914} (at simulation time 373.000,000,010 s)
2025-05-28 00:48:55,262 INFO  - ------------------------------------------------------------------------------------- (at simulation time 373.000,000,010 s)
2025-05-28 00:48:55,368 INFO  - ------------------------------------------------------------------------------------- (at simulation time 374.000,000,010 s)
2025-05-28 00:48:55,368 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=465} (at simulation time 374.000,000,010 s)
2025-05-28 00:48:55,368 INFO  - ------------------------------------------------------------------------------------- (at simulation time 374.000,000,010 s)
2025-05-28 00:48:55,467 INFO  - ------------------------------------------------------------------------------------- (at simulation time 375.000,000,010 s)
2025-05-28 00:48:55,467 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=937} (at simulation time 375.000,000,010 s)
2025-05-28 00:48:55,467 INFO  - ------------------------------------------------------------------------------------- (at simulation time 375.000,000,010 s)
2025-05-28 00:48:55,569 INFO  - ------------------------------------------------------------------------------------- (at simulation time 376.000,000,010 s)
2025-05-28 00:48:55,569 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=492} (at simulation time 376.000,000,010 s)
2025-05-28 00:48:55,569 INFO  - ------------------------------------------------------------------------------------- (at simulation time 376.000,000,010 s)
2025-05-28 00:48:55,673 INFO  - ------------------------------------------------------------------------------------- (at simulation time 377.000,000,010 s)
2025-05-28 00:48:55,673 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_68', id=759} (at simulation time 377.000,000,010 s)
2025-05-28 00:48:55,673 INFO  - ------------------------------------------------------------------------------------- (at simulation time 377.000,000,010 s)
