2025-05-28 00:39:17,068 INFO  - ------------------------------------------------------------------------------------- (at simulation time 315.000,000,000 s)
2025-05-28 00:39:17,069 INFO  - Initialize application (at simulation time 315.000,000,000 s)
2025-05-28 00:39:17,069 INFO  - ------------------------------------------------------------------------------------- (at simulation time 315.000,000,000 s)
2025-05-28 00:39:17,124 INFO  - ------------------------------------------------------------------------------------- (at simulation time 315.000,000,010 s)
2025-05-28 00:39:17,124 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=850} (at simulation time 315.000,000,010 s)
2025-05-28 00:39:17,124 INFO  - ------------------------------------------------------------------------------------- (at simulation time 315.000,000,010 s)
2025-05-28 00:39:17,182 INFO  - ------------------------------------------------------------------------------------- (at simulation time 316.000,000,010 s)
2025-05-28 00:39:17,182 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=484} (at simulation time 316.000,000,010 s)
2025-05-28 00:39:17,182 INFO  - ------------------------------------------------------------------------------------- (at simulation time 316.000,000,010 s)
2025-05-28 00:39:17,240 INFO  - ------------------------------------------------------------------------------------- (at simulation time 317.000,000,010 s)
2025-05-28 00:39:17,240 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=386} (at simulation time 317.000,000,010 s)
2025-05-28 00:39:17,240 INFO  - ------------------------------------------------------------------------------------- (at simulation time 317.000,000,010 s)
2025-05-28 00:39:17,300 INFO  - ------------------------------------------------------------------------------------- (at simulation time 318.000,000,010 s)
2025-05-28 00:39:17,300 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=47} (at simulation time 318.000,000,010 s)
2025-05-28 00:39:17,300 INFO  - ------------------------------------------------------------------------------------- (at simulation time 318.000,000,010 s)
2025-05-28 00:39:17,376 INFO  - ------------------------------------------------------------------------------------- (at simulation time 319.000,000,010 s)
2025-05-28 00:39:17,376 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=15} (at simulation time 319.000,000,010 s)
2025-05-28 00:39:17,376 INFO  - ------------------------------------------------------------------------------------- (at simulation time 319.000,000,010 s)
2025-05-28 00:39:17,445 INFO  - ------------------------------------------------------------------------------------- (at simulation time 320.000,000,010 s)
2025-05-28 00:39:17,445 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=679} (at simulation time 320.000,000,010 s)
2025-05-28 00:39:17,445 INFO  - ------------------------------------------------------------------------------------- (at simulation time 320.000,000,010 s)
2025-05-28 00:39:17,507 INFO  - ------------------------------------------------------------------------------------- (at simulation time 321.000,000,010 s)
2025-05-28 00:39:17,507 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=753} (at simulation time 321.000,000,010 s)
2025-05-28 00:39:17,507 INFO  - ------------------------------------------------------------------------------------- (at simulation time 321.000,000,010 s)
2025-05-28 00:39:17,571 INFO  - ------------------------------------------------------------------------------------- (at simulation time 322.000,000,010 s)
2025-05-28 00:39:17,571 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=80} (at simulation time 322.000,000,010 s)
2025-05-28 00:39:17,571 INFO  - ------------------------------------------------------------------------------------- (at simulation time 322.000,000,010 s)
2025-05-28 00:39:17,636 INFO  - ------------------------------------------------------------------------------------- (at simulation time 323.000,000,010 s)
2025-05-28 00:39:17,636 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=939} (at simulation time 323.000,000,010 s)
2025-05-28 00:39:17,636 INFO  - ------------------------------------------------------------------------------------- (at simulation time 323.000,000,010 s)
2025-05-28 00:39:17,703 INFO  - ------------------------------------------------------------------------------------- (at simulation time 324.000,000,010 s)
2025-05-28 00:39:17,703 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=909} (at simulation time 324.000,000,010 s)
2025-05-28 00:39:17,703 INFO  - ------------------------------------------------------------------------------------- (at simulation time 324.000,000,010 s)
2025-05-28 00:39:17,775 INFO  - ------------------------------------------------------------------------------------- (at simulation time 325.000,000,010 s)
2025-05-28 00:39:17,775 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=160} (at simulation time 325.000,000,010 s)
2025-05-28 00:39:17,775 INFO  - ------------------------------------------------------------------------------------- (at simulation time 325.000,000,010 s)
2025-05-28 00:39:17,842 INFO  - ------------------------------------------------------------------------------------- (at simulation time 326.000,000,010 s)
2025-05-28 00:39:17,842 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=97} (at simulation time 326.000,000,010 s)
2025-05-28 00:39:17,842 INFO  - ------------------------------------------------------------------------------------- (at simulation time 326.000,000,010 s)
2025-05-28 00:39:17,911 INFO  - ------------------------------------------------------------------------------------- (at simulation time 327.000,000,010 s)
2025-05-28 00:39:17,911 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_60', id=271} (at simulation time 327.000,000,010 s)
