2025-05-28 00:19:33,558 INFO  SnsAmbassador - Init simulation with startTime=0, endTime=1000000000000
2025-05-28 00:19:45,761 INFO  SnsAmbassador - Added Vehicle id=veh_39 position=GeoPoint{lat=41.004679,lon=-8.644080,alt=0.00} @time=202.000,000,000 s
2025-05-28 00:19:45,761 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_39 @time=202.000,000,000 s
2025-05-28 00:19:45,761 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_39 @time=202.000,000,000 s
2025-05-28 00:19:46,059 INFO  SnsAmbassador - Removed Node id=veh_10 @time=205.000,000,000 s
2025-05-28 00:19:46,148 INFO  SnsAmbassador - Removed Node id=veh_0 @time=206.000,000,000 s
2025-05-28 00:19:46,232 INFO  SnsAmbassador - Removed Node id=veh_6 @time=207.000,000,000 s
2025-05-28 00:19:46,543 INFO  SnsAmbassador - Removed Node id=veh_8 @time=211.000,000,000 s
2025-05-28 00:19:46,629 INFO  SnsAmbassador - Added Vehicle id=veh_40 position=GeoPoint{lat=41.006630,lon=-8.642358,alt=0.00} @time=212.000,000,000 s
2025-05-28 00:19:46,629 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_40 @time=212.000,000,000 s
2025-05-28 00:19:46,629 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_40 @time=212.000,000,000 s
2025-05-28 00:19:46,629 INFO  SnsAmbassador - Added Vehicle id=veh_41 position=GeoPoint{lat=41.004650,lon=-8.644080,alt=0.00} @time=212.000,000,000 s
2025-05-28 00:19:46,629 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_41 @time=212.000,000,000 s
2025-05-28 00:19:46,629 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_41 @time=212.000,000,000 s
2025-05-28 00:19:46,930 INFO  SnsAmbassador - Removed Node id=veh_14 @time=216.000,000,000 s
2025-05-28 00:19:47,152 INFO  SnsAmbassador - Removed Node id=veh_29 @time=219.000,000,000 s
2025-05-28 00:19:47,289 INFO  SnsAmbassador - Removed Node id=veh_33 @time=221.000,000,000 s
2025-05-28 00:19:47,289 INFO  SnsAmbassador - Removed Node id=veh_31 @time=221.000,000,000 s
2025-05-28 00:19:47,361 INFO  SnsAmbassador - Added Vehicle id=veh_42 position=GeoPoint{lat=41.006630,lon=-8.642358,alt=0.00} @time=222.000,000,000 s
2025-05-28 00:19:47,361 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_42 @time=222.000,000,000 s
2025-05-28 00:19:47,361 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_42 @time=222.000,000,000 s
2025-05-28 00:19:47,361 INFO  SnsAmbassador - Added Vehicle id=veh_43 position=GeoPoint{lat=41.004679,lon=-8.644080,alt=0.00} @time=222.000,000,000 s
2025-05-28 00:19:47,361 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_43 @time=222.000,000,000 s
2025-05-28 00:19:47,361 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_43 @time=222.000,000,000 s
2025-05-28 00:19:47,426 INFO  SnsAmbassador - Removed Node id=veh_12 @time=223.000,000,000 s
2025-05-28 00:19:47,673 INFO  SnsAmbassador - Removed Node id=veh_35 @time=227.000,000,000 s
2025-05-28 00:19:48,064 INFO  SnsAmbassador - Added Vehicle id=veh_44 position=GeoPoint{lat=41.006630,lon=-8.642358,alt=0.00} @time=233.000,000,000 s
2025-05-28 00:19:48,064 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_44 @time=233.000,000,000 s
2025-05-28 00:19:48,064 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_44 @time=233.000,000,000 s
2025-05-28 00:19:48,064 INFO  SnsAmbassador - Added Vehicle id=veh_45 position=GeoPoint{lat=41.004679,lon=-8.644080,alt=0.00} @time=233.000,000,000 s
2025-05-28 00:19:48,064 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_45 @time=233.000,000,000 s
2025-05-28 00:19:48,064 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_45 @time=233.000,000,000 s
2025-05-28 00:19:48,793 INFO  SnsAmbassador - Added Vehicle id=veh_46 position=GeoPoint{lat=41.006630,lon=-8.642396,alt=0.00} @time=243.000,000,000 s
2025-05-28 00:19:48,793 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_46 @time=243.000,000,000 s
2025-05-28 00:19:48,793 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_46 @time=243.000,000,000 s
2025-05-28 00:19:48,793 INFO  SnsAmbassador - Added Vehicle id=veh_47 position=GeoPoint{lat=41.004650,lon=-8.644080,alt=0.00} @time=243.000,000,000 s
2025-05-28 00:19:48,793 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_47 @time=243.000,000,000 s
2025-05-28 00:19:48,793 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_47 @time=243.000,000,000 s
2025-05-28 00:19:49,273 INFO  SnsAmbassador - Removed Node id=veh_20 @time=249.000,000,000 s
2025-05-28 00:19:49,490 INFO  SnsAmbassador - Removed Node id=veh_18 @time=252.000,000,000 s
2025-05-28 00:19:49,490 INFO  SnsAmbassador - Removed Node id=veh_24 @time=252.000,000,000 s
2025-05-28 00:19:49,560 INFO  SnsAmbassador - Added Vehicle id=veh_48 position=GeoPoint{lat=41.006630,lon=-8.642358,alt=0.00} @time=253.000,000,000 s
2025-05-28 00:19:49,560 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_48 @time=253.000,000,000 s
2025-05-28 00:19:49,560 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_48 @time=253.000,000,000 s
2025-05-28 00:19:49,560 INFO  SnsAmbassador - Added Vehicle id=veh_49 position=GeoPoint{lat=41.004679,lon=-8.644080,alt=0.00} @time=253.000,000,000 s
2025-05-28 00:19:49,560 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 509.4 for node id=veh_49 @time=253.000,000,000 s
2025-05-28 00:19:49,560 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 20.0 for node id=veh_49 @time=253.000,000,000 s
2025-05-28 00:19:49,696 INFO  SnsAmbassador - Removed Node id=veh_28 @time=255.000,000,000 s
2025-05-28 00:19:49,751 INFO  SnsAmbassador - Removed Node id=veh_16 @time=256.000,000,000 s
2025-05-28 00:19:49,803 INFO  SnsAmbassador - Removed Node id=veh_26 @time=257.000,000,000 s
2025-05-28 00:19:49,849 INFO  SnsAmbassador - Removed Node id=veh_22 @time=258.000,000,000 s
2025-05-28 00:19:50,132 INFO  SnsAmbassador - Added Vehicle id=veh_50 position=GeoPoint{lat=41.006630,lon=-8.642358,alt=0.00} @time=264.000,000,000 s
