2025-05-28 00:39:10,725 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,000 s)
2025-05-28 00:39:10,726 INFO  - Initialize application (at simulation time 212.000,000,000 s)
2025-05-28 00:39:10,726 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,000 s)
2025-05-28 00:39:10,807 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,010 s)
2025-05-28 00:39:10,807 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=437} (at simulation time 212.000,000,010 s)
2025-05-28 00:39:10,807 INFO  - ------------------------------------------------------------------------------------- (at simulation time 212.000,000,010 s)
2025-05-28 00:39:10,882 INFO  - ------------------------------------------------------------------------------------- (at simulation time 213.000,000,010 s)
2025-05-28 00:39:10,882 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=797} (at simulation time 213.000,000,010 s)
2025-05-28 00:39:10,882 INFO  - ------------------------------------------------------------------------------------- (at simulation time 213.000,000,010 s)
2025-05-28 00:39:10,958 INFO  - ------------------------------------------------------------------------------------- (at simulation time 214.000,000,010 s)
2025-05-28 00:39:10,958 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=68} (at simulation time 214.000,000,010 s)
2025-05-28 00:39:10,958 INFO  - ------------------------------------------------------------------------------------- (at simulation time 214.000,000,010 s)
2025-05-28 00:39:11,037 INFO  - ------------------------------------------------------------------------------------- (at simulation time 215.000,000,010 s)
2025-05-28 00:39:11,037 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=209} (at simulation time 215.000,000,010 s)
2025-05-28 00:39:11,037 INFO  - ------------------------------------------------------------------------------------- (at simulation time 215.000,000,010 s)
2025-05-28 00:39:11,107 INFO  - ------------------------------------------------------------------------------------- (at simulation time 216.000,000,010 s)
2025-05-28 00:39:11,107 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=914} (at simulation time 216.000,000,010 s)
2025-05-28 00:39:11,107 INFO  - ------------------------------------------------------------------------------------- (at simulation time 216.000,000,010 s)
2025-05-28 00:39:11,179 INFO  - ------------------------------------------------------------------------------------- (at simulation time 217.000,000,010 s)
2025-05-28 00:39:11,179 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=660} (at simulation time 217.000,000,010 s)
2025-05-28 00:39:11,179 INFO  - ------------------------------------------------------------------------------------- (at simulation time 217.000,000,010 s)
2025-05-28 00:39:11,256 INFO  - ------------------------------------------------------------------------------------- (at simulation time 218.000,000,010 s)
2025-05-28 00:39:11,256 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=248} (at simulation time 218.000,000,010 s)
2025-05-28 00:39:11,256 INFO  - ------------------------------------------------------------------------------------- (at simulation time 218.000,000,010 s)
2025-05-28 00:39:11,331 INFO  - ------------------------------------------------------------------------------------- (at simulation time 219.000,000,010 s)
2025-05-28 00:39:11,331 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=977} (at simulation time 219.000,000,010 s)
2025-05-28 00:39:11,331 INFO  - ------------------------------------------------------------------------------------- (at simulation time 219.000,000,010 s)
2025-05-28 00:39:11,401 INFO  - ------------------------------------------------------------------------------------- (at simulation time 220.000,000,010 s)
2025-05-28 00:39:11,401 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=191} (at simulation time 220.000,000,010 s)
2025-05-28 00:39:11,401 INFO  - ------------------------------------------------------------------------------------- (at simulation time 220.000,000,010 s)
2025-05-28 00:39:11,473 INFO  - ------------------------------------------------------------------------------------- (at simulation time 221.000,000,010 s)
2025-05-28 00:39:11,473 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=835} (at simulation time 221.000,000,010 s)
2025-05-28 00:39:11,473 INFO  - ------------------------------------------------------------------------------------- (at simulation time 221.000,000,010 s)
2025-05-28 00:39:11,544 INFO  - ------------------------------------------------------------------------------------- (at simulation time 222.000,000,010 s)
2025-05-28 00:39:11,544 INFO  - Received message from another application: IntraVehicleMsg{origin='veh_40', id=41} (at simulation time 222.000,000,010 s)
